,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,school,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
347,348,0.04769351055512119,0.04378420641125879,0.7349491790461298,0.021892103205629395,0.1422986708365911,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,49.14285714285714,50.85714285714285,21.613832853025933,22.766570605187322,24.20749279538905,13.832853025936599,9.798270893371756,5.763688760806915,2.0172910662824206,24.293785310734464,15.819209039548024,28.813559322033896,14.689265536723163,9.604519774011301,5.084745762711865,1.6949152542372878,18.823529411764707,30.0,19.411764705882355,12.941176470588234,10.0,6.4705882352941195,2.3529411764705883
348,349,0.05071428571428572,0.015,0.6557142857142857,0.007857142857142858,0.25785714285714284,PRESIDENTE DERQUI,COLEGIO LATINOAMERICA (EP),48.0,52.0,22.318840579710145,26.08695652173913,17.681159420289855,15.65217391304348,10.434782608695652,4.9275362318840585,2.898550724637681,27.93296089385475,24.022346368715088,13.966480446927376,15.64245810055866,10.055865921787712,4.46927374301676,3.910614525139665,16.265060240963855,28.3132530120482,21.686746987951807,15.662650602409641,10.843373493975903,5.421686746987952,1.8072289156626504
349,350,0.05,0.04153846153846154,0.6615384615384616,0.016923076923076923,0.20692307692307693,PRESIDENTE DERQUI,COLEGIO LATINOAMERICA (EP),53.14285714285714,46.85714285714286,25.433526011560694,27.456647398843927,19.942196531791907,13.872832369942195,6.9364161849710975,3.4682080924855487,2.8901734104046244,30.48780487804878,28.65853658536585,17.682926829268293,9.75609756097561,6.707317073170732,2.4390243902439024,4.2682926829268295,20.87912087912088,26.373626373626376,21.978021978021975,17.582417582417587,7.142857142857142,4.395604395604397,1.6483516483516485
350,351,0.061971830985915494,0.014084507042253521,0.5746478873239437,0.008450704225352114,0.3323943661971831,PRESIDENTE DERQUI,COLEGIO LATINOAMERICA (EP),55.95238095238096,44.04761904761904,23.809523809523807,25.0,22.619047619047624,7.142857142857142,16.666666666666664,3.571428571428571,1.1904761904761905,21.621621621621625,21.621621621621625,21.621621621621625,5.405405405405406,24.324324324324326,2.702702702702702,2.702702702702702,25.53191489361702,27.659574468085108,23.40425531914893,8.51063829787234,10.638297872340424,4.25531914893617,0.0
351,352,0.032600454890068235,0.032600454890068235,0.7126611068991661,0.009097801364670205,0.19863532979529946,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,49.42857142857143,50.57142857142857,22.832369942196532,24.277456647398843,18.786127167630056,15.028901734104045,7.225433526011561,9.248554913294797,2.601156069364162,21.26436781609195,22.988505747126432,22.41379310344828,9.770114942528737,7.471264367816093,12.06896551724138,4.022988505747127,24.41860465116279,25.58139534883721,15.116279069767439,20.348837209302324,6.9767441860465125,6.395348837209302,1.162790697674419
352,353,0.04705003734129948,0.04480955937266617,0.6213592233009708,0.0268857356235997,0.2457057505601195,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,50.28571428571429,49.714285714285715,21.965317919075147,21.965317919075147,20.809248554913296,13.294797687861273,10.115606936416183,6.9364161849710975,4.913294797687861,20.348837209302324,25.0,21.51162790697675,12.209302325581396,9.883720930232558,6.9767441860465125,4.069767441860465,23.5632183908046,18.96551724137931,20.114942528735632,14.367816091954026,10.344827586206897,6.896551724137932,5.747126436781608
353,354,0.05749636098981077,0.029112081513828235,0.6302765647743814,0.018195050946142648,0.24526928675400295,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,52.85714285714286,47.14285714285714,29.360465116279073,24.12790697674419,17.151162790697676,13.953488372093025,8.430232558139535,4.651162790697675,2.3255813953488373,28.65853658536585,26.21951219512195,18.29268292682927,15.24390243902439,6.707317073170732,4.2682926829268295,0.6097560975609756,30.0,22.222222222222218,16.11111111111111,12.777777777777775,10.0,5.0,3.888888888888889
354,355,0.06280193236714976,0.04106280193236715,0.5764895330112721,0.04589371980676329,0.26570048309178745,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,48.0,52.0,22.25433526011561,20.809248554913296,20.809248554913296,17.052023121387286,9.53757225433526,7.225433526011561,2.312138728323699,25.698324022346373,18.994413407821227,18.994413407821227,15.083798882681565,8.379888268156424,10.055865921787712,2.793296089385475,18.562874251497004,22.75449101796407,22.75449101796407,19.161676646706592,10.778443113772457,4.1916167664670665,1.7964071856287425
355,356,0.04669887278582931,0.021739130434782608,0.6690821256038648,0.033816425120772944,0.21014492753623187,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,49.714285714285715,50.28571428571429,23.823529411764703,23.235294117647058,18.823529411764707,15.0,9.411764705882351,5.5882352941176485,4.117647058823529,23.976608187134506,25.146198830409354,14.035087719298243,16.374269005847953,10.526315789473683,4.678362573099415,5.263157894736842,23.66863905325444,21.301775147929,23.66863905325444,13.6094674556213,8.284023668639055,6.508875739644972,2.9585798816568047
356,357,0.046012269938650305,0.037576687116564415,0.6326687116564418,0.024539877300613498,0.24463190184049083,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,51.14285714285714,48.85714285714285,24.42528735632184,24.13793103448276,18.103448275862068,11.494252873563216,10.919540229885056,8.620689655172415,2.2988505747126435,25.882352941176478,25.882352941176478,17.647058823529417,11.764705882352938,7.647058823529411,7.647058823529411,3.5294117647058822,23.033707865168537,22.471910112359552,18.539325842696627,11.235955056179774,14.044943820224722,9.550561797752808,1.1235955056179776
357,358,0.06536438767843726,0.03681442524417731,0.6318557475582269,0.0007513148009015778,0.24793388429752067,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,50.0,50.0,23.495702005730664,22.34957020057307,19.77077363896848,14.899713467048711,8.022922636103152,7.736389684813753,3.7249283667621778,27.58620689655172,20.114942528735632,18.96551724137931,12.06896551724138,9.195402298850574,8.620689655172415,3.4482758620689653,19.428571428571427,24.57142857142857,20.57142857142857,17.714285714285708,6.857142857142858,6.857142857142858,4.0
358,359,0.07072243346007605,0.044866920152091254,0.6669201520912548,0.022813688212927757,0.18859315589353612,PRESIDENTE DERQUI,COLEGIO PRIMARIO PTE.DERQUI,49.714285714285715,50.28571428571429,21.83908045977012,25.86206896551724,18.678160919540232,16.379310344827587,9.482758620689657,4.022988505747127,3.7356321839080464,23.295454545454547,26.13636363636364,19.88636363636364,15.340909090909092,7.954545454545454,3.4090909090909087,3.977272727272727,20.348837209302324,25.58139534883721,17.441860465116278,17.441860465116278,11.046511627906975,4.651162790697675,3.4883720930232562
359,360,0.05030959752321981,0.02631578947368421,0.6253869969040249,0.021671826625386994,0.25541795665634676,PRESIDENTE DERQUI,INST. CARD.COPELLO/ESC.R.S.ANA,48.85714285714285,51.14285714285714,24.566473988439302,26.878612716763005,16.76300578034682,15.028901734104045,7.225433526011561,7.225433526011561,2.312138728323699,25.0,29.54545454545455,15.909090909090908,13.068181818181818,7.954545454545454,6.25,2.272727272727273,24.117647058823533,24.117647058823533,17.647058823529417,17.058823529411768,6.4705882352941195,8.235294117647058,2.3529411764705883
360,361,0.05238467552775606,0.057075840500390926,0.674745895230649,0.0328381548084441,0.1704456606724003,PRESIDENTE DERQUI,INST. CARD.COPELLO/ESC.R.S.ANA,51.714285714285715,48.28571428571429,22.701149425287355,19.82758620689655,18.678160919540232,19.25287356321839,10.632183908045976,6.0344827586206895,2.8735632183908044,21.428571428571427,20.833333333333336,17.261904761904766,21.428571428571427,7.738095238095237,7.738095238095237,3.571428571428571,23.88888888888889,18.88888888888889,20.0,17.22222222222222,13.333333333333336,4.4444444444444455,2.2222222222222223
361,362,0.07413249211356467,0.023659305993690854,0.6056782334384858,0.02050473186119874,0.2610410094637224,PRESIDENTE DERQUI,INST. CARD.COPELLO/ESC.R.S.ANA,52.28571428571429,47.714285714285715,22.34957020057307,22.922636103151866,20.057306590257877,10.31518624641834,12.320916905444125,6.876790830945558,5.1575931232091685,21.556886227544908,23.353293413173645,19.760479041916167,11.377245508982035,12.574850299401195,7.185628742514971,4.1916167664670665,23.07692307692308,22.52747252747253,20.32967032967033,9.34065934065934,12.087912087912088,6.593406593406594,6.043956043956044
362,363,0.08698999230177058,0.053117782909930716,0.5627405696689761,0.046189376443418015,0.23864511162432644,PRESIDENTE DERQUI,INST. CARD.COPELLO/ESC.R.S.ANA,53.714285714285715,46.28571428571429,22.41379310344828,24.42528735632184,20.689655172413797,12.93103448275862,9.482758620689657,6.896551724137932,3.160919540229885,27.32919254658385,20.496894409937887,21.73913043478261,13.043478260869565,9.316770186335404,5.590062111801243,2.4844720496894412,18.181818181818183,27.807486631016044,19.78609625668449,12.834224598930485,9.62566844919786,8.021390374331549,3.7433155080213902
363,364,0.08562691131498472,0.01529051987767584,0.6238532110091743,0.0030581039755351682,0.26605504587155965,PRESIDENTE DERQUI,INST. CARD.COPELLO/ESC.R.S.ANA,49.382716049382715,50.617283950617285,12.345679012345679,27.160493827160487,18.51851851851852,16.049382716049386,12.345679012345679,6.172839506172839,7.4074074074074066,12.19512195121951,26.82926829268293,17.073170731707318,14.634146341463413,9.75609756097561,12.19512195121951,7.317073170731707,12.5,27.500000000000004,20.0,17.5,15.0,0.0,7.5
364,365,0.06160000000000001,0.0168,0.6632,0.0304,0.2016,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,49.42857142857143,50.57142857142857,22.318840579710145,22.318840579710145,22.608695652173914,13.043478260869565,8.695652173913043,6.666666666666668,4.3478260869565215,25.71428571428571,18.857142857142858,22.285714285714285,13.714285714285715,8.0,6.285714285714287,5.1428571428571415,18.823529411764707,25.882352941176478,22.94117647058824,12.352941176470587,9.411764705882351,7.0588235294117645,3.5294117647058822
365,366,0.04996096799375488,0.06713505074160812,0.6198282591725215,0.01249024199843872,0.22794691647150664,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,56.28571428571429,43.714285714285715,25.0,23.85057471264368,18.96551724137931,11.781609195402298,8.333333333333332,8.620689655172415,3.4482758620689653,25.490196078431374,23.529411764705877,18.300653594771237,11.111111111111109,8.49673202614379,7.84313725490196,5.2287581699346415,24.615384615384613,24.102564102564106,19.48717948717949,12.307692307692307,8.205128205128204,9.230769230769232,2.051282051282051
366,367,0.01780185758513932,0.027089783281733747,0.7391640866873065,0.020123839009287926,0.16718266253869968,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,52.85714285714286,47.14285714285714,32.947976878612714,22.543352601156073,14.739884393063585,15.028901734104045,8.38150289017341,4.0462427745664735,2.312138728323699,36.024844720496894,22.360248447204967,11.801242236024844,14.285714285714285,6.832298136645963,5.590062111801243,3.1055900621118013,30.27027027027027,22.7027027027027,17.297297297297302,15.675675675675675,9.72972972972973,2.702702702702702,1.6216216216216215
367,368,0.03978978978978979,0.052552552552552555,0.6493993993993994,0.02027027027027027,0.2252252252252252,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,52.57142857142857,47.42857142857143,23.27586206896552,29.02298850574713,20.402298850574716,12.06896551724138,9.770114942528737,4.597701149425287,0.8620689655172413,22.891566265060238,28.915662650602414,23.49397590361446,12.650602409638553,6.024096385542169,6.024096385542169,0.0,23.626373626373624,29.120879120879124,17.582417582417587,11.538461538461537,13.186813186813188,3.296703296703297,1.6483516483516485
368,369,0.06307053941908713,0.048132780082987554,0.6506224066390042,0.024896265560165973,0.195850622406639,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,52.28571428571429,47.714285714285715,22.832369942196532,25.433526011560694,16.473988439306353,16.76300578034682,9.248554913294797,4.624277456647398,4.624277456647398,26.34730538922156,19.760479041916167,19.161676646706592,17.964071856287426,7.185628742514971,5.389221556886229,4.1916167664670665,19.553072625698324,30.726256983240226,13.966480446927376,15.64245810055866,11.1731843575419,3.910614525139665,5.027932960893856
369,370,0.04666666666666667,0.030370370370370367,0.654074074074074,0.022962962962962963,0.23407407407407405,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,49.42857142857143,50.57142857142857,23.255813953488367,27.90697674418605,18.8953488372093,11.046511627906975,11.33720930232558,5.5232558139534875,2.0348837209302326,23.42857142857143,30.28571428571429,18.857142857142858,10.285714285714283,9.142857142857142,5.7142857142857135,2.2857142857142856,23.07692307692308,25.443786982248522,18.93491124260355,11.83431952662722,13.6094674556213,5.325443786982249,1.7751479289940828
370,371,0.048798798798798795,0.03678678678678679,0.6921921921921922,0.01726726726726727,0.1906906906906907,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,48.57142857142857,51.42857142857142,24.057971014492754,25.217391304347824,19.420289855072465,14.20289855072464,9.27536231884058,5.217391304347826,2.608695652173913,21.34831460674157,24.15730337078652,19.662921348314608,15.168539325842698,10.674157303370784,6.741573033707866,2.247191011235955,26.946107784431142,26.34730538922156,19.161676646706592,13.17365269461078,7.7844311377245505,3.5928143712574854,2.9940119760479043
371,372,0.03813229571984436,0.020233463035019453,0.7268482490272374,0.020233463035019453,0.18910505836575875,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,50.85714285714285,49.14285714285714,21.51162790697675,26.744186046511626,15.69767441860465,12.5,12.209302325581396,8.720930232558139,2.6162790697674416,22.94117647058824,26.470588235294123,12.941176470588234,11.764705882352938,13.529411764705882,9.411764705882351,2.9411764705882346,20.114942528735632,27.011494252873568,18.39080459770115,13.218390804597702,10.919540229885056,8.045977011494253,2.2988505747126435
372,373,0.059532780708364735,0.015071590052750565,0.6661642803315749,0.031650339110776186,0.21477015825169554,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,51.14285714285714,48.85714285714285,22.1264367816092,26.14942528735632,19.82758620689655,14.367816091954026,10.632183908045976,5.172413793103448,1.7241379310344829,22.94117647058824,28.823529411764703,17.058823529411768,17.647058823529417,7.647058823529411,4.705882352941177,1.1764705882352942,21.34831460674157,23.595505617977533,22.471910112359552,11.235955056179774,13.483146067415731,5.617977528089887,2.247191011235955
373,374,0.018223234624145785,0.026575550493545937,0.6560364464692483,0.019741837509491267,0.2718299164768413,PRESIDENTE DERQUI,ESCUELA EP N°11/ES N°38,50.85714285714285,49.14285714285714,23.631123919308358,27.089337175792505,18.73198847262248,11.815561959654179,10.374639769452449,6.340057636887607,2.0172910662824206,22.807017543859647,25.730994152046787,21.052631578947366,11.695906432748535,11.111111111111109,5.263157894736842,2.3391812865497075,24.431818181818183,28.40909090909091,16.477272727272727,11.931818181818182,9.659090909090908,7.386363636363638,1.7045454545454544
374,375,0.044776119402985065,0.05106048703849175,0.6920659858601728,0.014139827179890024,0.18067556952081695,PRESIDENTE DERQUI,ESCUELA EP N°27,50.57142857142857,49.42857142857143,29.02298850574713,26.436781609195403,18.678160919540232,11.781609195402298,5.747126436781608,4.885057471264369,3.4482758620689653,28.654970760233912,26.900584795321635,17.543859649122805,14.035087719298243,3.5087719298245608,6.432748538011697,2.9239766081871337,29.378531073446325,25.98870056497175,19.774011299435028,9.604519774011301,7.909604519774012,3.3898305084745757,3.954802259887006
375,376,0.03474903474903475,0.05868725868725868,0.6301158301158301,0.031660231660231665,0.23783783783783785,PRESIDENTE DERQUI,ESCUELA EP N°27,49.14285714285714,50.85714285714285,24.63768115942029,22.318840579710145,17.971014492753625,12.753623188405795,10.434782608695652,6.956521739130435,4.9275362318840585,23.69942196531792,20.809248554913296,19.653179190751445,10.404624277456648,9.248554913294797,10.404624277456648,5.780346820809249,25.58139534883721,23.837209302325586,16.27906976744186,15.116279069767439,11.627906976744184,3.4883720930232562,4.069767441860465
