,mesa,1PAIS,CAMBIEMOS BUENOS AIRES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,SUMEMOS PILAR,UNIDAD CIUDADANA,1PAIS cant,CAMBIEMOS BUENOS AIRES cant,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES cant,FRENTE JUSTICIALISTA cant,SUMEMOS PILAR cant,UNIDAD CIUDADANA cant,localidad,school,18-25,25-35,35-45,45-55,55-65,65-75,>75
29,30,0.10408921933085502,0.5092936802973977,0.048327137546468404,0.026022304832713755,0.06691449814126393,0.24535315985130113,28,137,13,7,18,66,Pilar,ESCUELA EDUC.ESPECIAL N°501,20.77151335311573,25.22255192878339,20.1780415430267,13.056379821958457,10.682492581602373,5.044510385756675,5.044510385756675
30,31,0.10909090909090909,0.43636363636363634,0.05818181818181818,0.05818181818181818,0.04727272727272727,0.2909090909090909,30,120,16,16,13,80,Pilar,ESCUELA EDUC.ESPECIAL N°501,19.46107784431138,21.856287425149702,19.760479041916167,12.874251497005988,11.676646706586823,8.682634730538922,5.688622754491018
31,33,0.08856088560885608,0.41697416974169743,0.04059040590405904,0.025830258302583026,0.02214022140221402,0.4059040590405904,24,113,11,7,6,110,Pilar,ESCUELA EDUC.ESPECIAL N°501,26.470588235294123,26.176470588235297,21.176470588235293,12.058823529411766,8.235294117647058,4.117647058823529,1.7647058823529411
32,34,0.10943396226415095,0.4716981132075472,0.06037735849056604,0.033962264150943396,0.045283018867924525,0.2792452830188679,29,125,16,9,12,74,Pilar,ESCUELA EDUC.ESPECIAL N°501,19.28783382789317,23.738872403560833,20.1780415430267,13.649851632047474,6.528189910979228,12.759643916913946,3.8575667655786345
33,35,0.08518518518518518,0.44074074074074077,0.05185185185185185,0.04814814814814815,0.037037037037037035,0.337037037037037,23,119,14,13,10,91,Pilar,ESCUELA EDUC.ESPECIAL N°501,22.686567164179106,25.373134328358212,16.716417910447767,16.417910447761194,10.149253731343284,6.567164179104477,2.0895522388059704
34,36,0.09716599190283401,0.5020242914979757,0.044534412955465584,0.024291497975708502,0.032388663967611336,0.29959514170040485,24,124,11,6,8,74,Pilar,ESCUELA EDUC.ESPECIAL N°501,22.7810650887574,20.118343195266274,18.04733727810651,17.45562130177515,10.355029585798817,7.6923076923076925,3.5502958579881656
35,37,0.10894941634241245,0.377431906614786,0.038910505836575876,0.0311284046692607,0.038910505836575876,0.4046692607003891,28,97,10,8,10,104,Pilar,ESCUELA EP N°26/ES N°19,22.94117647058824,22.94117647058824,16.470588235294116,19.411764705882355,9.411764705882351,5.294117647058823,3.5294117647058822
36,38,0.08461538461538462,0.46923076923076923,0.03461538461538462,0.03076923076923077,0.038461538461538464,0.3423076923076923,22,122,9,8,10,89,Pilar,ESCUELA EP N°26/ES N°19,18.87905604719764,26.253687315634213,21.238938053097343,13.86430678466077,10.029498525073748,7.9646017699115035,1.7699115044247788
37,39,0.11450381679389313,0.5,0.04961832061068702,0.030534351145038167,0.03435114503816794,0.27099236641221375,30,131,13,8,9,71,Pilar,ESCUELA EP N°26/ES N°19,20.234604105571847,26.099706744868037,19.64809384164223,14.956011730205278,9.090909090909092,7.624633431085044,2.3460410557184748
38,40,0.13333333333333333,0.43703703703703706,0.044444444444444446,0.025925925925925925,0.025925925925925925,0.3333333333333333,36,118,12,7,7,90,Pilar,ESCUELA EP N°26/ES N°19,23.952095808383238,22.455089820359284,19.161676646706592,12.574850299401195,10.479041916167665,5.089820359281437,6.2874251497005975
39,41,0.10909090909090909,0.52,0.08,0.04,0.02909090909090909,0.22181818181818183,30,143,22,11,8,61,Pilar,ESCUELA EP N°26/ES N°19,20.35928143712575,19.760479041916167,19.46107784431138,17.065868263473057,10.778443113772457,9.281437125748502,3.293413173652695
40,42,0.10727969348659004,0.46360153256704983,0.038314176245210725,0.05363984674329502,0.07662835249042145,0.26053639846743293,28,121,10,14,20,68,Pilar,ESCUELA EP N°26/ES N°19,23.423423423423422,17.71771771771772,19.51951951951952,12.612612612612612,12.612612612612612,7.807807807807808,6.306306306306306
41,43,0.09848484848484848,0.44696969696969696,0.05303030303030303,0.041666666666666664,0.03409090909090909,0.32575757575757575,26,118,14,11,9,86,Pilar,ESCUELA EP N°26/ES N°19,26.68621700879765,18.768328445747798,18.768328445747798,15.249266862170089,10.263929618768328,7.624633431085044,2.6392961876832843
42,44,0.1056338028169014,0.323943661971831,0.056338028169014086,0.04929577464788732,0.045774647887323945,0.41901408450704225,30,92,16,14,13,119,Pilar,ESCUELA EP N°26/ES N°19,22.157434402332363,23.32361516034985,23.32361516034985,14.285714285714285,9.620991253644316,4.956268221574344,2.332361516034985
43,45,0.10266159695817491,0.5399239543726235,0.026615969581749048,0.049429657794676805,0.07224334600760456,0.20912547528517111,27,142,7,13,19,55,Pilar,ESCUELA EP N°26/ES N°19,17.59530791788857,24.633431085043988,18.768328445747798,15.835777126099709,11.143695014662757,8.21114369501466,3.812316715542522
44,46,0.08139534883720931,0.5077519379844961,0.05813953488372093,0.023255813953488372,0.027131782945736434,0.3023255813953488,21,131,15,6,7,78,Pilar,ESCUELA EP N°26/ES N°19,21.176470588235293,26.176470588235297,21.47058823529412,13.235294117647062,8.235294117647058,6.4705882352941195,3.2352941176470598
45,47,0.09665427509293681,0.42379182156133827,0.055762081784386616,0.040892193308550186,0.04460966542750929,0.3382899628252788,26,114,15,11,12,91,Pilar,ESCUELA EP N°26/ES N°19,21.47239263803681,22.085889570552148,21.165644171779142,12.269938650306747,11.042944785276074,7.668711656441718,4.294478527607362
46,48,0.13127413127413126,0.416988416988417,0.04247104247104247,0.023166023166023165,0.03088803088803089,0.3552123552123552,34,108,11,6,8,92,Pilar,ESCUELA EP N°26/ES N°19,24.62908011869436,24.62908011869436,17.804154302670625,15.133531157270033,9.792284866468842,4.154302670623145,3.8575667655786345
47,49,0.13565891472868216,0.3875968992248062,0.031007751937984496,0.05426356589147287,0.05426356589147287,0.3372093023255814,35,100,8,14,14,87,Pilar,ESCUELA EP N°26/ES N°19,23.58208955223881,22.98507462686567,21.19402985074627,15.223880597014926,8.656716417910449,5.074626865671642,3.2835820895522385
48,51,0.07749077490774908,0.5055350553505535,0.06642066420664207,0.025830258302583026,0.01845018450184502,0.3062730627306273,21,137,18,7,5,83,Pilar,ESCUELA EP N°26/ES N°19,17.404129793510325,23.59882005899705,19.469026548672566,16.814159292035402,10.914454277286136,6.1946902654867255,5.604719764011799
49,52,0.0749063670411985,0.47191011235955055,0.052434456928838954,0.04119850187265917,0.052434456928838954,0.30711610486891383,20,126,14,11,14,82,Pilar,ESCUELA EP N°26/ES N°19,22.485207100591715,21.597633136094675,26.923076923076927,13.017751479289943,8.579881656804734,3.5502958579881656,3.8461538461538463
50,53,0.08029197080291971,0.48905109489051096,0.032846715328467155,0.025547445255474453,0.029197080291970802,0.34306569343065696,22,134,9,7,8,94,Pilar,ESCUELA ES N°8,22.796352583586625,26.74772036474164,24.620060790273556,10.334346504559269,7.2948328267477205,3.951367781155015,4.25531914893617
51,54,0.09774436090225563,0.5150375939849624,0.06015037593984962,0.022556390977443608,0.018796992481203006,0.2857142857142857,26,137,16,6,5,76,Pilar,ESCUELA ES N°8,24.92581602373887,22.848664688427302,20.47477744807121,12.759643916913946,9.792284866468842,4.747774480712167,4.451038575667656
52,55,0.10196078431372549,0.4745098039215686,0.047058823529411764,0.03529411764705882,0.0196078431372549,0.3215686274509804,26,121,12,9,5,82,Pilar,ESCUELA ES N°8,22.35294117647059,23.235294117647058,17.647058823529417,17.058823529411768,10.294117647058822,5.882352941176469,3.5294117647058822
53,56,0.09574468085106383,0.46808510638297873,0.03546099290780142,0.028368794326241134,0.06028368794326241,0.3120567375886525,27,132,10,8,17,88,Pilar,ESCUELA ES N°8,23.09941520467836,21.345029239766077,19.5906432748538,13.742690058479534,9.35672514619883,8.47953216374269,4.385964912280701
54,57,0.12941176470588237,0.4117647058823529,0.047058823529411764,0.047058823529411764,0.0196078431372549,0.34509803921568627,33,105,12,12,5,88,Pilar,ESCUELA ES N°8,24.117647058823533,18.235294117647054,23.529411764705877,14.411764705882351,11.176470588235297,4.117647058823529,4.411764705882354
55,58,0.08759124087591241,0.4635036496350365,0.058394160583941604,0.06204379562043796,0.043795620437956206,0.2846715328467153,24,127,16,17,12,78,Pilar,ESCUELA ES N°8,20.05988023952096,20.35928143712575,24.251497005988025,17.66467065868264,8.383233532934131,5.688622754491018,3.5928143712574854
56,59,0.108,0.412,0.048,0.028,0.052,0.352,27,103,12,7,13,88,Pilar,ESCUELA ES N°8,24.9266862170088,24.9266862170088,17.888563049853374,12.903225806451614,9.090909090909092,5.865102639296187,4.398826979472142
57,60,0.12698412698412698,0.3531746031746032,0.03968253968253968,0.04365079365079365,0.027777777777777776,0.4087301587301587,32,89,10,11,7,103,Pilar,ESCUELA ES N°8,19.174041297935105,28.613569321533927,19.76401179941003,15.044247787610619,8.55457227138643,6.784660766961652,2.0648967551622417
58,61,0.08045977011494253,0.4789272030651341,0.04980842911877394,0.03065134099616858,0.04597701149425287,0.31417624521072796,21,125,13,8,12,82,Pilar,ESCUELA ES N°8,17.210682492581604,31.15727002967359,19.28783382789317,12.462908011869436,10.08902077151335,6.528189910979228,3.2640949554896146
59,62,0.11284046692607004,0.43190661478599224,0.007782101167315175,0.058365758754863814,0.023346303501945526,0.3657587548638132,29,111,2,15,6,94,Pilar,ESCUELA ES N°8,25.816023738872403,22.848664688427302,21.06824925816024,12.462908011869436,11.572700296735905,4.154302670623145,2.0771513353115725
60,63,0.09665427509293681,0.46096654275092935,0.05204460966542751,0.06319702602230483,0.03345724907063197,0.2936802973977695,26,124,14,17,9,79,Pilar,ESCUELA ES N°8,21.25748502994012,23.952095808383238,23.05389221556886,14.071856287425149,11.077844311377245,5.688622754491018,0.8982035928143712
61,64,0.10606060606060606,0.5075757575757576,0.03787878787878788,0.04924242424242424,0.03787878787878788,0.26136363636363635,28,134,10,13,10,69,Pilar,ESCUELA ES N°8,19.161676646706592,22.455089820359284,19.760479041916167,17.66467065868264,9.580838323353293,5.688622754491018,5.688622754491018
62,65,0.09558823529411764,0.5220588235294118,0.029411764705882353,0.025735294117647058,0.03676470588235294,0.29044117647058826,26,142,8,7,10,79,Pilar,ESCUELA ES N°8,18.181818181818183,23.167155425219942,23.75366568914956,14.956011730205278,9.090909090909092,7.624633431085044,3.2258064516129035
63,66,0.078125,0.39453125,0.0390625,0.0390625,0.03515625,0.4140625,20,101,10,10,9,106,Pilar,ESCUELA ES N°8,29.58579881656805,21.597633136094675,18.343195266272193,15.680473372781064,7.988165680473371,3.2544378698224854,3.5502958579881656
64,67,0.12156862745098039,0.4196078431372549,0.047058823529411764,0.047058823529411764,0.01568627450980392,0.34901960784313724,31,107,12,12,4,89,Pilar,ESCUELA EP N°35,24.26900584795321,23.684210526315788,17.251461988304094,12.865497076023393,12.280701754385964,5.847953216374267,3.8011695906432745
65,68,0.10830324909747292,0.48736462093862815,0.04693140794223827,0.036101083032490974,0.036101083032490974,0.2851985559566787,30,135,13,10,10,79,Pilar,ESCUELA EP N°35,21.13095238095238,25.892857142857146,17.559523809523807,14.88095238095238,10.119047619047619,4.464285714285714,5.952380952380952
66,69,0.09328358208955224,0.40298507462686567,0.05970149253731343,0.04477611940298507,0.04477611940298507,0.35447761194029853,25,108,16,12,12,95,Pilar,ESCUELA EP N°35,24.2603550295858,20.414201183431953,16.86390532544379,17.45562130177515,11.242603550295858,7.6923076923076925,2.071005917159764
67,70,0.06545454545454546,0.3927272727272727,0.04727272727272727,0.04727272727272727,0.03636363636363636,0.4109090909090909,18,108,13,13,10,113,Pilar,ESCUELA EP N°35,23.59882005899705,25.66371681415929,20.648967551622423,12.09439528023599,10.324483775811212,5.604719764011799,2.0648967551622417
68,71,0.08906882591093117,0.4493927125506073,0.05668016194331984,0.024291497975708502,0.05668016194331984,0.32388663967611336,22,111,14,6,14,80,Pilar,ESCUELA EP N°35,24.92581602373887,24.33234421364985,21.661721068249264,12.462908011869436,10.385756676557863,4.747774480712167,1.4836795252225519
69,72,0.09727626459143969,0.4591439688715953,0.054474708171206226,0.0311284046692607,0.0311284046692607,0.32684824902723736,25,118,14,8,8,84,Pilar,ESCUELA EP N°35,25.22255192878339,22.25519287833828,17.210682492581604,15.727002967359047,9.792284866468842,5.341246290801187,4.451038575667656
70,73,0.08163265306122448,0.4530612244897959,0.0326530612244898,0.02040816326530612,0.044897959183673466,0.3673469387755102,20,111,8,5,11,90,Pilar,ESCUELA EP N°35,25.449101796407188,18.263473053892213,20.95808383233533,15.568862275449105,8.083832335329339,5.9880239520958085,5.688622754491018
71,74,0.06463878326996197,0.46387832699619774,0.026615969581749048,0.022813688212927757,0.026615969581749048,0.39543726235741444,17,122,7,6,7,104,Pilar,ESCUELA EP N°35,26.68621700879765,22.287390029325515,23.460410557184748,13.19648093841642,8.21114369501466,3.812316715542522,2.3460410557184748
72,75,0.096,0.428,0.02,0.056,0.032,0.368,24,107,5,14,8,92,Pilar,ESCUELA EP N°35,23.44213649851632,19.28783382789317,22.848664688427302,13.353115727002967,10.08902077151335,6.231454005934718,4.747774480712167
73,76,0.045454545454545456,0.4318181818181818,0.041666666666666664,0.06818181818181818,0.045454545454545456,0.36742424242424243,12,114,11,18,12,97,Pilar,ESCUELA EP N°35,20.720720720720717,23.123123123123122,19.21921921921922,17.117117117117118,10.210210210210212,5.7057057057057055,3.903903903903904
74,77,0.07086614173228346,0.5,0.003937007874015748,0.03937007874015748,0.04330708661417323,0.3425196850393701,18,127,1,10,11,87,Pilar,ESCUELA EP N°35,27.72861356932153,22.418879056047203,18.87905604719764,12.09439528023599,10.324483775811212,5.604719764011799,2.949852507374631
75,78,0.11397058823529412,0.4852941176470588,0.03676470588235294,0.03676470588235294,0.04044117647058824,0.2867647058823529,31,132,10,10,11,78,Pilar,ESCUELA EP N°35,21.13095238095238,23.214285714285715,19.047619047619047,15.773809523809526,10.714285714285714,5.654761904761906,4.464285714285714
76,79,0.0898876404494382,0.4419475655430712,0.052434456928838954,0.018726591760299626,0.03745318352059925,0.3595505617977528,24,118,14,5,10,96,Pilar,ESCUELA EP N°4,20.8955223880597,25.07462686567164,20.29850746268657,14.328358208955224,9.55223880597015,6.865671641791044,2.985074626865672
77,80,0.05747126436781609,0.4559386973180077,0.038314176245210725,0.034482758620689655,0.02681992337164751,0.38697318007662834,15,119,10,9,7,101,Pilar,ESCUELA EP N°4,24.2603550295858,20.710059171597635,21.301775147929,15.680473372781064,10.355029585798817,4.437869822485207,3.2544378698224854
78,81,0.0648854961832061,0.45038167938931295,0.061068702290076333,0.04961832061068702,0.03816793893129771,0.33587786259541985,17,118,16,13,10,88,Pilar,ESCUELA EP N°4,24.9266862170088,22.58064516129032,21.114369501466275,12.023460410557187,10.850439882697945,5.865102639296187,2.6392961876832843
79,82,0.08745247148288973,0.42585551330798477,0.045627376425855515,0.04182509505703422,0.04182509505703422,0.3574144486692015,23,112,12,11,11,94,Pilar,ESCUELA EP N°4,22.608695652173914,26.956521739130434,19.710144927536234,12.753623188405795,8.695652173913043,4.63768115942029,4.63768115942029
80,83,0.12790697674418605,0.34108527131782945,0.04263565891472868,0.031007751937984496,0.05426356589147287,0.40310077519379844,33,88,11,8,14,104,Pilar,ESCUELA EP N°4,20.88235294117647,26.764705882352942,20.588235294117645,12.647058823529413,8.235294117647058,5.294117647058823,5.5882352941176485
81,84,0.08823529411764706,0.38235294117647056,0.051470588235294115,0.04779411764705882,0.04411764705882353,0.3860294117647059,24,104,14,13,12,105,Pilar,ESCUELA EP N°4,21.661721068249264,21.661721068249264,22.848664688427302,16.61721068249258,8.902077151335313,7.121661721068249,1.1869436201780417
82,85,0.1044776119402985,0.39925373134328357,0.026119402985074626,0.048507462686567165,0.018656716417910446,0.40298507462686567,28,107,7,13,5,108,Pilar,ESCUELA EP N°4,20.241691842900305,22.960725075528696,19.939577039274926,16.314199395770395,9.667673716012084,6.3444108761329305,4.531722054380665
83,86,0.12890625,0.4140625,0.03125,0.07421875,0.03515625,0.31640625,33,106,8,19,9,81,Pilar,ESCUELA EP N°4,27.96352583586626,25.22796352583587,22.18844984802432,13.069908814589665,6.68693009118541,2.127659574468085,2.735562310030395
84,87,0.12213740458015267,0.4351145038167939,0.04580152671755725,0.04580152671755725,0.0,0.3511450381679389,32,114,12,12,0,92,Pilar,ESCUELA EP N°4,20.648967551622423,25.073746312684364,19.174041297935105,17.10914454277286,9.43952802359882,4.71976401179941,3.834808259587021
85,88,0.09053497942386832,0.4403292181069959,0.0411522633744856,0.02880658436213992,0.02880658436213992,0.37037037037037035,22,107,10,7,7,90,Pilar,ESCUELA EP N°4,21.428571428571427,23.214285714285715,21.428571428571427,16.666666666666664,11.01190476190476,4.166666666666666,2.083333333333333
86,89,0.0989010989010989,0.48717948717948717,0.029304029304029304,0.03663003663003663,0.029304029304029304,0.31868131868131866,27,133,8,10,8,87,Pilar,ESCUELA EP N°6/ESB N°18,25.0,22.619047619047624,16.36904761904762,14.88095238095238,11.904761904761903,5.952380952380952,3.273809523809524
87,90,0.08273381294964029,0.5359712230215827,0.04316546762589928,0.03597122302158273,0.04316546762589928,0.2589928057553957,23,149,12,10,12,72,Pilar,ESCUELA EP N°6/ESB N°18,19.881305637982198,20.1780415430267,23.14540059347181,14.540059347181009,11.275964391691394,8.30860534124629,2.6706231454005933
88,91,0.08560311284046693,0.48638132295719844,0.027237354085603113,0.0311284046692607,0.027237354085603113,0.3424124513618677,22,125,7,8,7,88,Pilar,ESCUELA EP N°6/ESB N°18,26.099706744868037,21.70087976539589,18.768328445747798,14.66275659824047,7.624633431085044,7.038123167155425,4.10557184750733
89,92,0.09507042253521127,0.4647887323943662,0.02464788732394366,0.028169014084507043,0.04929577464788732,0.3380281690140845,27,132,7,8,14,96,Pilar,ESCUELA EP N°6/ESB N°18,20.95808383233533,21.856287425149702,24.850299401197606,14.97005988023952,9.580838323353293,5.9880239520958085,1.7964071856287425
90,93,0.09375,0.48046875,0.0546875,0.03125,0.0234375,0.31640625,24,123,14,8,6,81,Pilar,ESCUELA EP N°6/ESB N°18,22.35294117647059,20.588235294117645,19.411764705882355,15.588235294117649,11.176470588235297,6.1764705882352935,4.705882352941177
91,94,0.12547528517110265,0.4790874524714829,0.057034220532319393,0.04182509505703422,0.026615969581749048,0.26996197718631176,33,126,15,11,7,71,Pilar,ESCUELA EST N°1,21.345029239766077,25.730994152046787,20.76023391812865,12.865497076023393,9.941520467836256,5.847953216374267,3.5087719298245608
92,95,0.08560311284046693,0.4591439688715953,0.04669260700389105,0.05058365758754864,0.0311284046692607,0.32684824902723736,22,118,12,13,8,84,Pilar,ESCUELA EST N°1,22.157434402332363,22.448979591836732,19.533527696793,16.034985422740526,9.912536443148689,7.580174927113703,2.332361516034985
93,96,0.08664259927797834,0.4584837545126354,0.04693140794223827,0.039711191335740074,0.05054151624548736,0.3176895306859206,24,127,13,11,14,88,Pilar,ESCUELA EST N°1,22.713864306784657,19.76401179941003,19.469026548672566,16.224188790560472,11.50442477876106,7.9646017699115035,2.359882005899705
94,97,0.10074626865671642,0.4664179104477612,0.07835820895522388,0.03731343283582089,0.05223880597014925,0.26492537313432835,27,125,21,10,14,71,Pilar,ESCUELA EST N°1,23.00884955752212,22.418879056047203,20.648967551622423,11.209439528023598,11.799410029498524,7.9646017699115035,2.949852507374631
95,98,0.13026819923371646,0.3448275862068966,0.05747126436781609,0.05363984674329502,0.022988505747126436,0.39080459770114945,34,90,15,14,6,102,Pilar,ESCUELA EST N°1,24.411764705882355,23.823529411764703,20.0,12.941176470588234,11.764705882352938,5.5882352941176485,1.4705882352941175
96,99,0.12903225806451613,0.4874551971326165,0.043010752688172046,0.03225806451612903,0.05017921146953405,0.25806451612903225,36,136,12,9,14,72,Pilar,ESCUELA EST N°1,21.764705882352942,22.35294117647059,18.823529411764707,17.352941176470587,12.647058823529413,5.5882352941176485,1.4705882352941175
97,100,0.049429657794676805,0.5019011406844106,0.049429657794676805,0.053231939163498096,0.08365019011406843,0.2623574144486692,13,132,13,14,22,69,Pilar,ESCUELA EP N°7,16.716417910447767,22.089552238805965,21.19402985074627,14.925373134328355,11.343283582089553,9.253731343283581,4.477611940298506
98,101,0.09961685823754789,0.5019157088122606,0.07662835249042145,0.02681992337164751,0.04980842911877394,0.24521072796934865,26,131,20,7,13,64,Pilar,ESCUELA EP N°7,24.62908011869436,23.44213649851632,17.804154302670625,16.320474777448073,9.792284866468842,3.2640949554896146,4.747774480712167
99,102,0.09652509652509653,0.43243243243243246,0.04247104247104247,0.05019305019305019,0.03474903474903475,0.3436293436293436,25,112,11,13,9,89,Pilar,ESCUELA EP N°7,26.11275964391692,22.25519287833828,18.100890207715132,13.649851632047474,12.462908011869436,4.451038575667656,2.9673590504451037
100,103,0.0992063492063492,0.4126984126984127,0.04365079365079365,0.05952380952380952,0.047619047619047616,0.3373015873015873,25,104,11,15,12,85,Pilar,ESCUELA EP N°7,22.448979591836732,24.198250728862966,18.950437317784253,17.784256559766764,8.746355685131196,5.830903790087462,2.0408163265306123
101,104,0.07954545454545454,0.5265151515151515,0.045454545454545456,0.03787878787878788,0.030303030303030304,0.2803030303030303,21,139,12,10,8,74,Pilar,ESCUELA EP N°7,23.123123123123122,27.32732732732733,21.92192192192192,11.411411411411411,6.906906906906906,6.006006006006006,3.303303303303303
102,105,0.14814814814814814,0.5596707818930041,0.03292181069958848,0.024691358024691357,0.0,0.2345679012345679,36,136,8,6,0,57,Pilar,ESCUELA EP N°7,22.807017543859647,25.730994152046787,15.204678362573096,14.912280701754383,12.865497076023393,5.847953216374267,2.631578947368421
103,106,0.0898876404494382,0.50187265917603,0.04119850187265917,0.04119850187265917,0.0299625468164794,0.2958801498127341,24,134,11,11,8,79,Pilar,ESCUELA EP N°7,22.418879056047203,23.59882005899705,22.418879056047203,13.569321533923304,9.43952802359882,5.604719764011799,2.949852507374631
104,107,0.10483870967741936,0.39919354838709675,0.04032258064516129,0.03225806451612903,0.024193548387096774,0.39919354838709675,26,99,10,8,6,99,Pilar,ESCUELA EP N°7,23.28358208955224,25.373134328358212,18.507462686567163,15.82089552238806,8.656716417910449,5.6716417910447765,2.686567164179104
105,108,0.08812260536398467,0.4367816091954023,0.034482758620689655,0.04597701149425287,0.02681992337164751,0.367816091954023,23,114,9,12,7,96,Pilar,ESCUELA EP N°7,20.668693009118538,24.316109422492403,24.620060790273556,13.37386018237082,10.334346504559269,5.47112462006079,1.2158054711246202
106,109,0.0842911877394636,0.48659003831417624,0.038314176245210725,0.04980842911877394,0.0421455938697318,0.2988505747126437,22,127,10,13,11,78,Pilar,ESCUELA EP N°7,22.94117647058824,22.35294117647059,20.294117647058822,15.588235294117649,8.529411764705884,6.4705882352941195,3.8235294117647056
107,111,0.10948905109489052,0.4306569343065693,0.0364963503649635,0.040145985401459854,0.04744525547445255,0.3357664233576642,30,118,10,11,13,92,Pilar,COLEGIO M.DEL DIVINO PASTOR,20.588235294117645,22.94117647058824,21.764705882352942,15.588235294117649,8.823529411764708,7.0588235294117645,3.2352941176470598
108,112,0.08041958041958042,0.4160839160839161,0.05244755244755245,0.017482517482517484,0.05944055944055944,0.3741258741258741,23,119,15,5,17,107,Pilar,COLEGIO M.DEL DIVINO PASTOR,25.073746312684364,19.469026548672566,25.958702064896755,12.979351032448378,10.619469026548671,4.1297935103244825,1.7699115044247788
109,113,0.09019607843137255,0.39215686274509803,0.050980392156862744,0.0,0.06274509803921569,0.403921568627451,23,100,13,0,16,103,Pilar,COLEGIO M.DEL DIVINO PASTOR,25.147928994082843,24.852071005917157,20.414201183431953,13.017751479289943,11.83431952662722,3.8461538461538463,0.8875739644970414
110,114,0.08984375,0.42578125,0.0625,0.0546875,0.03125,0.3359375,23,109,16,14,8,86,Pilar,COLEGIO M.DEL DIVINO PASTOR,22.02380952380952,22.916666666666664,19.940476190476197,12.797619047619047,11.904761904761903,7.440476190476191,2.976190476190476
111,115,0.07194244604316546,0.5431654676258992,0.03597122302158273,0.06474820143884892,0.07553956834532374,0.20863309352517986,20,151,10,18,21,58,Pilar,COLEGIO M.DEL DIVINO PASTOR,18.39762611275964,20.47477744807121,22.848664688427302,15.430267062314538,11.869436201780415,7.715133531157269,3.2640949554896146
112,116,0.11191335740072202,0.5270758122743683,0.032490974729241874,0.05415162454873646,0.061371841155234655,0.21299638989169675,31,146,9,15,17,59,Pilar,COLEGIO M.DEL DIVINO PASTOR,15.178571428571427,22.321428571428577,23.809523809523807,12.5,13.690476190476193,8.928571428571429,3.571428571428571
113,117,0.07569721115537849,0.46613545816733065,0.03187250996015936,0.01593625498007968,0.06772908366533864,0.3426294820717131,19,117,8,4,17,86,Pilar,COLEGIO M.DEL DIVINO PASTOR,25.0,19.87951807228916,17.16867469879518,16.867469879518072,11.144578313253012,6.325301204819278,3.6144578313253017
114,118,0.07835820895522388,0.4962686567164179,0.022388059701492536,0.041044776119402986,0.06343283582089553,0.29850746268656714,21,133,6,11,17,80,Pilar,COLEGIO M.DEL DIVINO PASTOR,17.117117117117118,21.32132132132132,23.123123123123122,16.516516516516518,9.60960960960961,9.309309309309311,3.003003003003003
115,119,0.06428571428571428,0.55,0.02142857142857143,0.03214285714285714,0.07857142857142857,0.25357142857142856,18,154,6,9,22,71,Pilar,COLEGIO M.DEL DIVINO PASTOR,24.550898203592812,24.850299401197606,16.766467065868262,17.065868263473057,7.48502994011976,6.2874251497005975,2.9940119760479043
116,120,0.09961685823754789,0.421455938697318,0.02681992337164751,0.034482758620689655,0.02681992337164751,0.39080459770114945,26,110,7,9,7,102,Pilar,COLEGIO M.DEL DIVINO PASTOR,23.07692307692308,22.485207100591715,22.189349112426036,12.1301775147929,11.83431952662722,7.100591715976331,1.183431952662722
117,121,0.12749003984063745,0.3745019920318725,0.043824701195219126,0.05976095617529881,0.04780876494023904,0.3466135458167331,32,94,11,15,12,87,Pilar,ESCUELA ES N°6,23.615160349854232,27.113702623906704,16.61807580174927,14.57725947521866,11.078717201166182,4.373177842565598,2.623906705539359
118,122,0.11688311688311688,0.4155844155844156,0.04329004329004329,0.05627705627705628,0.030303030303030304,0.33766233766233766,27,96,10,13,7,78,Pilar,ESCUELA ES N°6,20.527859237536656,24.340175953079182,17.59530791788857,20.527859237536656,9.090909090909092,4.10557184750733,3.812316715542522
119,123,0.0421455938697318,0.5747126436781609,0.04980842911877394,0.04980842911877394,0.022988505747126436,0.26053639846743293,11,150,13,13,6,68,Pilar,ESCUELA ES N°6,20.909090909090907,28.18181818181818,16.969696969696972,15.454545454545453,12.424242424242426,3.9393939393939386,2.121212121212121
120,124,0.07116104868913857,0.5543071161048689,0.07116104868913857,0.04119850187265917,0.0299625468164794,0.23220973782771537,19,148,19,11,8,62,Pilar,ESCUELA ES N°6,18.991097922848667,23.44213649851632,19.881305637982198,12.462908011869436,15.430267062314538,5.341246290801187,4.451038575667656
121,125,0.08064516129032258,0.4717741935483871,0.04435483870967742,0.024193548387096774,0.03225806451612903,0.3467741935483871,20,117,11,6,8,86,Pilar,ESCUELA ES N°6,25.449101796407188,22.75449101796407,22.15568862275449,15.868263473053892,8.383233532934131,3.5928143712574854,1.7964071856287425
122,126,0.06538461538461539,0.40384615384615385,0.03076923076923077,0.04230769230769231,0.038461538461538464,0.41923076923076924,17,105,8,11,10,109,Pilar,ESCUELA ES N°6,24.340175953079182,22.58064516129032,21.70087976539589,13.489736070381232,8.797653958944284,6.158357771260997,2.9325513196480935
123,127,0.11673151750972763,0.38132295719844356,0.042801556420233464,0.03501945525291829,0.007782101167315175,0.4163424124513619,30,98,11,9,2,107,Pilar,ESCUELA ES N°6,23.738872403560833,21.364985163204746,17.210682492581604,15.430267062314538,12.759643916913946,5.044510385756675,4.451038575667656
